0.0,52.00
0.02,52.80035387
0.04,53.66927622
0.06,54.61920274
0.08,55.80570189
0.1,57.26945
0.12,58.50020627
0.14,59.80078782
0.16,61.61104474
0.18,63.47183509
0.2,67.589
0.22,71.59733867
0.24,78.42458342
0.26,84.29537474
0.28,91.19523629
0.3,96.23455
0.32,99.21253107
0.34,99.58120302
0.36,94.40937274
0.38,81.34660549
0.4,57.5872
0.42,51
0.44,50
0.46,50
0.48,50
0.5,50
